provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript,wer,levenshtein,ser,filename,confidence
Amazon,services are scant along this road,3,1,twenties,male,indian,en,,6,True,False,common_voice_en_23702810.mp3,services are scant along this suit,0.16666666666666666,4,1,,
Amazon,im going to medical school,2,1,twenties,male,indian,en,,5,True,False,common_voice_en_18577158.mp3,im going to medical school,0.0,0,0,,
Amazon,have you the key,2,0,twenties,male,indian,en,,4,True,False,common_voice_en_17704589.mp3,have you the key,0.0,0,0,,
Amazon,do you like fruit,2,1,thirties,male,indian,en,,4,True,False,common_voice_en_17251288.mp3,do you like fruit,0.0,0,0,,
Amazon,ignoring these orders the marines continued to resist,3,0,twenties,male,indian,en,,8,True,False,common_voice_en_19760554.mp3,ignoring these orders the marines continue to resist,0.125,1,1,,
Amazon,ordering is approximate as there is considerable overlap,3,0,thirties,male,indian,en,,8,True,False,common_voice_en_22781009.mp3,uh ordering is approximate as there is considerable our lab,0.375,7,1,,
Amazon,when theres a loss of cabin pressure oxygen masks will automatically drop down,2,0,thirties,male,indian,en,,13,True,False,common_voice_en_17250950.mp3,when there is a loss of cabin pressure of season masks will automatically drop them,0.38461538461538464,12,1,,
Amazon,ignorance is bliss,2,0,twenties,male,indian,en,,3,True,False,common_voice_en_18242582.mp3,ignorance is placed,0.3333333333333333,5,1,,
Amazon,development of tametraline was soon stopped because of undesired stimulant effects observed in animals,2,0,twenties,male,indian,en,,14,True,False,common_voice_en_21846409.mp3,development of tama trillin was soon stopped because if undesired stimulant effects observed in animals,0.21428571428571427,6,1,,
Amazon,more doublelength legs were shown from seasons seven to ten fourteen,2,0,twenties,female,indian,en,,11,True,False,common_voice_en_22331768.mp3,more double length legs were shown from season 7 to 1014,0.5454545454545454,19,1,,
Amazon,the chargers placed him on injured reserve after he had seasonending surgery,2,0,twenties,male,indian,en,,12,True,False,common_voice_en_22321420.mp3,the charges pledged him on injured fisher of he have seen some indian surgeon,0.75,25,1,,
Amazon,south lincolnshire enterprise agency was based there,2,0,twenties,male,indian,en,,7,True,False,common_voice_en_23606150.mp3,out in the sunshine enterprise agency was there,0.7142857142857143,17,1,,
Amazon,the boy felt ill and terribly alone,3,0,twenties,male,indian,en,,7,True,False,common_voice_en_119023.mp3,the boy felt ill and terribly alone,0.0,0,0,,
Amazon,he has a degree in law from the national autonomous university of mexico,2,1,twenties,male,indian,en,,13,True,False,common_voice_en_19783246.mp3,he has a degree in law from the national autonomous university of mexico,0.0,0,0,,
Amazon,sids girlchasing persona was fully reinstated for subsequent films,2,1,twenties,female,indian,en,,9,True,False,common_voice_en_22448885.mp3,six girl chasing persona was fully reinstated for subsequent flames,0.4444444444444444,6,1,,
Amazon,after many years of failed promises investors began to feel disillusionment,2,0,twenties,male,indian,en,,11,True,False,common_voice_en_18666216.mp3,after many years of failed promises investors began to feel disillusionment,0.0,0,0,,
Amazon,elena will be late,2,0,twenties,male,indian,en,,4,True,False,common_voice_en_18075506.mp3,elena will be late,0.0,0,0,,
Amazon,at the time the grand mosque was being renovated by the saudi binladin group,2,0,thirties,male,indian,en,,14,True,False,common_voice_en_18675626.mp3,at the time the grand mosque was being renovated by the saudi binladin group,0.0,0,0,,
Amazon,in many cases it can be seen via gonioscopy,2,0,thirties,male,indian,en,,9,True,False,common_voice_en_22047623.mp3,in many cases it can be seen by a go near skopje,0.5555555555555556,11,1,,
Amazon,within each ascocarp are several asci,2,0,twenties,male,indian,en,,6,True,False,common_voice_en_23524805.mp3,within each ask about on several sky,0.6666666666666666,13,1,,
Amazon,many financial institutions have regional offices located in downtown greenville,2,0,teens,male,indian,en,,10,True,False,common_voice_en_21767765.mp3,many financial institutions have regional offices located in downtown greenville,0.0,0,0,,
Amazon,and a new contract goes with it,3,0,thirties,male,indian,en,,7,True,False,common_voice_en_134510.mp3,and a new contract goes with it,0.0,0,0,,
Amazon,the red flowers are attractive to hummingbirds and butterflies,2,0,twenties,male,indian,en,,9,True,False,common_voice_en_19311641.mp3,the rare flags are attractive to hummingbirds and butterflies,0.2222222222222222,7,1,,
Amazon,at the party mcpherson arrests laura for the murder of diane redfern,2,0,twenties,male,indian,en,,12,True,False,common_voice_en_23308838.mp3,and the party mac person arrest laura for the murder of diane redfern,0.3333333333333333,6,1,,
Amazon,these measurements are used to define gravity anomalies,2,1,twenties,male,indian,en,,8,True,False,common_voice_en_22290484.mp3,these measurement i used to defining gravity and,0.5,14,1,,
Amazon,its members get no payment for expenses incurred and time spent at emergencies,2,0,twenties,male,indian,en,,13,True,False,common_voice_en_22793238.mp3,its members get no payment for expenses incurred and time spent at emergencies,0.0,0,0,,
Amazon,but still it was a huge step forward for education in russia,2,0,twenties,female,indian,en,,12,True,False,common_voice_en_22448776.mp3,but still it was a huge step forward for education in russia,0.0,0,0,,
Amazon,the swiss nicknamed him the rock,2,0,twenties,male,indian,en,,6,True,False,common_voice_en_19312665.mp3,the swiss nicknamed him take over,0.3333333333333333,6,1,,
Amazon,via the saint francis river it is part of the mississippi river watershed,2,0,twenties,male,indian,en,,13,True,False,common_voice_en_20603296.mp3,where the saint francis river it is part of the mississippi river watershed,0.07692307692307693,5,1,,
Amazon,syntopy is a special case of sympatry,2,0,twenties,male,indian,en,,7,True,False,common_voice_en_23663324.mp3,syncope is a special case of sim patrick,0.42857142857142855,7,1,,
Amazon,please be humble,2,0,twenties,male,indian,en,,3,True,False,common_voice_en_17776526.mp3,please be humbled,0.3333333333333333,1,1,,
Amazon,you can also buy single issues directly from mslexia and on their website,2,0,fifties,male,indian,en,,13,True,False,common_voice_en_19758351.mp3,you can also buy single issues directly from him lecture and on their website,0.15384615384615385,8,1,,
Amazon,the oldest settlements in fairfax county were along the potomac river,2,0,twenties,male,indian,en,,11,True,False,common_voice_en_22127487.mp3,the oldest settlements interfax can do er along the potomac river,0.36363636363636365,11,1,,
Amazon,tennant was also in charge of the marlboro account and invented the marlboro man,2,0,twenties,male,indian,en,,14,True,False,common_voice_en_22312750.mp3,and course also in charge of that account,0.6428571428571429,49,1,,
Amazon,however by turbo engines were becoming faster more reliable and easier to drive,10,2,twenties,male,indian,en,,13,True,False,common_voice_en_20283909.mp3,however by turbo engines were becoming faster more reliable and the issue to drive,0.15384615384615385,7,1,,
Amazon,disabled accessible rooms are available,2,0,twenties,male,indian,en,,5,True,False,common_voice_en_19137014.mp3,disabled accessible rooms are available,0.0,0,0,,
Amazon,a price was put on his head but he managed to escape to england,2,0,twenties,male,indian,en,,14,True,False,common_voice_en_22319567.mp3,a price was put on his head but he managed to escape to anglo,0.07142857142857142,4,1,,
Amazon,samantha camerons family own the large yorkshire estate called sutton park,2,1,twenties,male,indian,en,,11,True,False,common_voice_en_19700136.mp3,samantha camerons family on the large yorkshire state college certain park,0.36363636363636365,10,1,,
Amazon,it is known for its large shipyard,2,0,twenties,female,indian,en,,7,True,False,common_voice_en_18733169.mp3,it is known for its large shipyard,0.0,0,0,,
Amazon,he was respected and admired as a model teacherscholar,2,1,twenties,female,indian,en,,9,True,False,common_voice_en_18723876.mp3,he was respected and admired as model teacher scholar,0.3333333333333333,3,1,,
Amazon,the nonresidential buildings are a kindergarten community hall and fire station,2,0,thirties,male,indian,en,,11,True,False,common_voice_en_21426041.mp3,the non residential buildings are a kindergarten community hall and fire station,0.18181818181818182,1,1,,
Amazon,he also had a long tenure as the frontman of hard rock band talisman,2,0,twenties,female,indian,en,,14,True,False,common_voice_en_22406118.mp3,he also had a long tenure as the frontman of hard rock band talisman,0.0,0,0,,
Amazon,the team was mostly derided or ignored by the new york city media,2,0,twenties,male,indian,en,,13,True,False,common_voice_en_22773396.mp3,the team was mostly derided or ignored by the new york city media,0.0,0,0,,
Amazon,he won many awards during his career,2,0,twenties,male,indian,en,,7,True,False,common_voice_en_22319736.mp3,he won many of us during his career yeah,0.42857142857142855,10,1,,
Amazon,it was once the subject of rivalry between victorian gardeners in england,2,1,twenties,male,indian,en,,12,True,False,common_voice_en_22277943.mp3,was the subject of regularly between victoria goodness in england yeah,0.5,23,1,,
Amazon,activists claim the pipeline through the baltic sea is leaking,2,1,twenties,male,indian,en,,10,True,False,common_voice_en_176390.mp3,activists claim the pipeline through the baltic sea is leaking,0.0,0,0,,
Amazon,the first european settler in potton township was nicholas austin,2,0,thirties,male,indian,en,,10,True,False,common_voice_en_22095311.mp3,the first your ocean sectarian for can township was nicholas hosted,0.6,18,1,,
Amazon,the plan was cancelled due to a popular resistance headed by count louis sparre,2,0,thirties,male,indian,en,,14,True,False,common_voice_en_22961313.mp3,the plan was canceled due to a popular resistance headed by count luis par,0.21428571428571427,5,1,,
Amazon,he comes from an aristocratic family from the region of piedmont in italy,2,0,twenties,female,indian,en,,13,True,False,common_voice_en_22533180.mp3,he comes from an aristocratic family from the region of piedmont in italy,0.0,0,0,,
Amazon,the methodist publishing house,2,1,twenties,female,indian,en,,4,True,False,common_voice_en_21934583.mp3,the methodist publishing house,0.0,0,0,,
Amazon,but i believe shell turn out all right yet,2,0,twenties,female,indian,en,,9,True,False,common_voice_en_21678465.mp3,but i believe she will turn out all right yet,0.2222222222222222,3,1,,
Amazon,the division covers the vast northern outback of south australia,2,0,twenties,male,indian,en,,10,True,False,common_voice_en_23596240.mp3,the division so with one northern of of south australia,0.4,17,1,,
Amazon,however i am dressed i shall still be sancho panza,2,0,fifties,male,indian,en,,10,True,False,common_voice_en_17416348.mp3,however im dressed i shall still be sancho panza,0.2,2,1,,
Amazon,the owner of the dwelling was not amused,3,0,thirties,female,indian,en,,8,True,False,common_voice_en_215392.mp3,the owner of the dwelling was not amused,0.0,0,0,,
Amazon,you could go for a brisk walk up constitution hill or something,2,0,twenties,female,malaysia,en,,12,True,False,common_voice_en_18485218.mp3,you could go for a brisk war constitution hill or something,0.16666666666666666,5,1,,
Amazon,the chickasaw national recreation area preserves partially forested hills of southcentral oklahoma near sulphur,2,0,twenties,female,malaysia,en,,14,True,False,common_voice_en_19642057.mp3,the chicago national recreation area preserves especially forested hills of south central oklahoma nya sulfa,0.42857142857142855,16,1,,
Amazon,the unincorporated community of cherry is located within cherry township,2,0,teens,male,malaysia,en,,10,True,False,common_voice_en_18701654.mp3,the unincorporated community of cherry is located within cherry township,0.0,0,0,,
Amazon,may i sit down,2,1,twenties,male,malaysia,en,,4,True,False,common_voice_en_1137939.mp3,may i sit down,0.0,0,0,,
Amazon,the dorsum is brown with a yellow streak on each side of the neck,2,0,twenties,male,malaysia,en,,14,True,False,common_voice_en_20288302.mp3,the dozo miss brown with a yellow streak on each side of the neck,0.14285714285714285,5,1,,
Amazon,the name monona is of american indian origin,2,0,twenties,female,malaysia,en,,8,True,False,common_voice_en_18684032.mp3,the name mona is of american indian origin,0.125,2,1,,
Amazon,fabian does not like pepper,2,0,fourties,male,malaysia,en,,5,True,False,common_voice_en_17896795.mp3,fabian does not like pepe,0.2,2,1,,
Amazon,what was she to do,2,0,twenties,female,malaysia,en,,5,True,False,common_voice_en_17361490.mp3,what was she to do mhm,0.2,4,1,,
