,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
1321003,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20730614.mp3,This did not make him popular with the more conservative wing of the party.,2,1,fourties,female,scotland,en,,14,False,True
200249,9d19dd83e7e837950a26eb3900f806d9cfca8e287d2420c8f06f7d2f88921d66ee698d256624b33201d2e1886246678ba57a4ab8b49507704709b6f8b707038e,common_voice_en_19766146.mp3,"Following her recommissioning, ""Vammen"" underwent her regularly scheduled overhaul at the Todd Shipyard.",2,0,teens,male,scotland,en,,13,False,True
1317524,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18874049.mp3,She was replaced at Discovery by John Ford.,2,1,fourties,female,scotland,en,,8,False,True
1320193,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20170443.mp3,When she's with Brian she loves him.,2,0,fourties,female,scotland,en,,7,False,True
1317220,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18594331.mp3,Thus my conjectures get more and more support.,2,1,fourties,female,scotland,en,,8,False,True
1318246,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19439770.mp3,"""The Mehri Language of Oman"".",2,0,fourties,female,scotland,en,,5,False,True
701785,3e958d68bdb4e53eda8db69ddba788bee3b7cf8f5ca3f009ab2227c041dc4dacbe7a985904ea49cddcce1feafb55f4964b161160282bb05429d5c27f8fd43061,common_voice_en_21858130.mp3,This means that potassium ions can no longer diffuse out of the cell.,2,0,fourties,male,scotland,en,,13,False,True
1318908,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19817866.mp3,"In banking, value date is the delivery date of funds traded.",2,0,fourties,female,scotland,en,,11,False,True
777344,eae1a0c1027b6b9867c947fad1f4489291b61737475660ad03ab361bf5b89c4d9bcae2e3257dc720133950afde5ed127495b6d4dec47c8e324434aaa644b3be4,common_voice_en_19810294.mp3,Reid afterward described Ambrose as the best prime minister Canada never had.,2,0,fourties,male,scotland,en,,12,False,True
707061,62f738d44f552fac4985b50d89b13e910d87bf8727c76283334861fe5dd25ba5829da7b5b120407ab4c60544694232653c300811ffd9eec487dbab269cf9aed3,common_voice_en_19646773.mp3,"His rooms were on staircase C, First Court, and known as the 'Q-bicle'.",2,0,fifties,male,scotland,en,,13,False,True
992723,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23803250.mp3,Mission planners were unaware of the existence of the trailers.,2,0,twenties,male,scotland,en,,10,False,True
992715,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23803225.mp3,The waters are fine for kayaking and sailing.,2,0,twenties,male,scotland,en,,8,False,True
992604,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23801768.mp3,The villains are mostly ex-crooks who wants that area of the bridge for themselves.,2,1,twenties,male,scotland,en,,14,False,True
1009470,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_22474517.mp3,"At a dance festival, the Duke experiences various dreams.",2,0,fourties,male,scotland,en,,9,False,True
1320006,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20139229.mp3,He currently teaches at Aish HaTorah College of Jewish Studies.,2,0,fourties,female,scotland,en,,10,False,True
1319644,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20112398.mp3,Aero Continente competed with these airlines by offering extremely low ticket fares.,2,1,fourties,female,scotland,en,,12,False,True
1371150,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,common_voice_en_22956489.mp3,The victory failed to live up to Napoleon's expectations.,2,0,sixties,female,us,en,,9,False,True
953111,434b68ce6f25da713e5d5d2e2cf4f588b878d18d1580abb93b86078886b6d995423a2f522a545948d2c0b3d6e9c33f498bf60dbff1153cf6a6143d85be49cbd4,common_voice_en_22782853.mp3,The governor of Breisach was bribed to transfer the fortress to France.,2,0,thirties,male,us,en,,12,False,True
1141362,e0b7d7e4c71c7950805d23c4619f67d03166136ad4a186cee47fb91ad6d107ba7042b734e7d03ea8153c9d72b79333546dbc98e85408b608e5ef88fbae567294,common_voice_en_21876544.mp3,"After retiring, Dihigo became a radio announcer for the Cuban Winter League.",2,0,twenties,female,us,en,,12,False,True
679863,2812e2bf75cd14472a2b5c65cd2fef918baa086267b1c021d54ca2c34e3b0fe0a9275326c0a878b2d6b5a41202e9db8a49bba0e2cfb04a5da2f3b7283dacab97,common_voice_en_17283180.mp3,How long have you been experiencing these symptoms?,2,0,twenties,other,us,en,,8,False,True
249652,9545efa5ec81e8e02d6407b806ba115fa5921c9cc98c515742a0b66e725ed06cde3897bc211e32df6db6616d2ada2663a133be8f1bc31e18fd5e8f3a088c0434,common_voice_en_19676110.mp3,The horror show starts off with a pyrotechnic stage show complete with actors.,2,0,fifties,male,us,en,,13,False,True
1156208,59480438402ee9da6aa819c7f2a46c26316c6deba59a1e512846341d3e7a9ef5575eb5a210c9792155c90c65953a7092ce786c9f6c1f69b3eb8a0bba6919862a,common_voice_en_18642330.mp3,‘How do you know I’m mad?’ said Alice.,2,1,thirties,male,us,en,,8,False,True
1130841,83ea7bf72cf6dbf761a5cc956e93f24622ab0a1f4f84086c03d3b8dcda396ba723cfdbe487e86a9378536c0b21897e1cc865589ce5ae4674549e1ec9d7ea8d7b,common_voice_en_20106002.mp3,But the lead fell considerably in the following day's polls.,2,0,twenties,female,us,en,,10,False,True
955136,ad18305eb8ef4812f11208a027ce49d5e99dcc37b6c0d66ba1fa37f62f00bd7fa6712b6437f2a19c4239cecf0d51ba1605363621ede74e7e59c758421fb3dd24,common_voice_en_21467255.mp3,The starting blocks consist of two adjustable footplates attached to a rigid frame.,2,0,teens,male,us,en,,13,False,True
907900,5bdce9be5ea2267a1273191d3209f4898850c3f1e2165a8e799705544d0f6310b79e321be2a032086b29765d2916800541497524e755d16180c9b1a843fb6119,common_voice_en_19676045.mp3,"He also made the front cover of ""Sports Illustrated"" following his five-game winning streak.",2,0,twenties,male,us,en,,14,False,True
390473,bf38a0c50ab06683c9dac87d60a04d2cc68225fb5e13218201350bdc42b0aedbc2371c42db0513946cd3f53bfabb6dc93d4334ff61054508aec402c1c8f50835,common_voice_en_19463757.mp3,"Two days later, operations from ""Theseus"" ended.",2,0,twenties,female,us,en,,7,False,True
240977,f7e89bb7f66d87821b2c0df87f519dc28a813f8b2ebac05adc6b1d51b84860aefa53158e8066764fd6aee116931f0cf2f667c44b6bba164b8024417a94e40094,common_voice_en_17779685.mp3,The bark of the pine tree was shiny and dark.,2,0,thirties,female,us,en,,10,False,True
1308769,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,common_voice_en_20212898.mp3,Onslaught was assaulted by the Avengers before he could pick up Thor's hammer.,2,0,twenties,male,us,en,,13,False,True
404826,4cf7f3bdaed811f33aa28f773bd2b569ee080b655d98dd643b54fa75086971db216a89ef80122ac99e2a4d04a571ef740e58280c5d1b4c07ea8342a221d6e315,common_voice_en_23780248.mp3,"One of the names provided is ""Yule-beings"".",2,0,fourties,male,us,en,,7,False,True
1054926,103b0eb5778efbfc4389abe411a125df90437d150bc0f39b398dbb8b5f0b309ffe7e4a2a6e29a3694fe1a4de11cb784ce2db274e754e0f7f541c35704187d3ec,common_voice_en_1858127.mp3,Go now and come here later.,3,0,twenties,male,us,en,,6,False,True
892165,6195c07d70df174a7918edc93ba38f7b642ecd8a13837d26643e3384b1865d8d3f8dc0e52b8245e0771fb23b2ab8f780c75100a4151bea1801f4003e1f0e513c,common_voice_en_19511657.mp3,It is useful for investigating the effects of irradiation on high temperature superconductors.,2,0,twenties,male,us,en,,13,False,True
786057,3698d23f769645072df53e152fdf2255baa80c9565b7c96bdb15f4fe6af990807cf18f4ced76ac850ad3c73bf6c7512a6b3272185703e118a0450fc2351a90c3,common_voice_en_19009502.mp3,"Shapiro was later replaced by Rolf Barnes, though he later rejoined the group.",2,0,twenties,male,us,en,,13,False,True
699087,f5f5f4e11ecf941faea27648c77548066893d1ad9fe533b36899b24467e18fdad2202d211908f5e97a8b309f1287075401a7de73966af6b86c16802885532194,common_voice_en_17271943.mp3,What else can I do?,2,0,fourties,male,us,en,,5,False,True
87745,5001d9a0d3f8f5aae6f386f70713b2d5d046edc7ba006852b7bd1e06a0389cb972d5c85cdd680f330443dbc5ef0747ef0d242992d6e1079184ca975c66a2aba4,common_voice_en_19687171.mp3,"The ""ultra accelerator"" injection gives Derrick the power he needs to change the past.",2,1,fifties,female,us,en,,14,False,True
490161,0593e13981564715e6ace8707e0943985a8513bcfc7520cec18aa18a7cd858222cf9146aedafe24fc4bbe8415692d55e4b3765b7dbb8e53961f94829d50b81a6,common_voice_en_18582599.mp3,My guardian said directly he would go too.,2,0,thirties,male,us,en,,8,False,True
603227,1faebd59381718832af141837533bed38601e37850e4b15361b9b62ac97dab3abb29fb2c97fee007244a13a413d1cfe5a929537da97f9bfd06f96c8ff148ef33,common_voice_en_22758113.mp3,There are successful robot designs mating the two technologies.,2,0,thirties,male,us,en,,9,False,True
374399,55d5e48790afbe311a818e0fb4f787e2203725c648e9817ad204cb4063f358462a427ab756d9a30760e5567f1718970a7507dbb5f6c8667caf8a8c36ec40c4a4,common_voice_en_111931.mp3,The girl at the booth sold fifty bonds.,2,0,twenties,female,us,en,,8,False,True
1364256,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,common_voice_en_18940209.mp3,Basehead has received praise for its distinctive sound and lyrics.,2,0,sixties,female,us,en,,10,False,True
689280,bff45df2307933c90509a3fdd86b277e83e7437daafdd75868b18ca573309719dd075cc695d113d95b76866e96eb01a266dff5b5a9cf7f0f24dc7929ee51509d,common_voice_en_19640568.mp3,He designed the first school and the church in the colony.,2,0,fifties,male,us,en,,11,False,True
434425,c89cc59b342ca6ddad2e82858461026b9b4e40a87b68ee2789c00b342c22cc8301e9056a9df4a5f33494511bb71175f42beb2b53b955ae54f4555304d6edc052,common_voice_en_105799.mp3,The railway station was locked up by the police.,2,1,twenties,male,us,en,,9,False,True
871957,6b3dea408fa18a20674ac661d052eef911b07f3bebed6075f222940ce6fc0ba4a112dcc4f32674d2ad59b72cb90f39b42ab0f8258a0dae266528561c632f9a36,common_voice_en_19349711.mp3,Only Sun customers with paid support contracts have access to updates for production releases.,2,0,thirties,male,us,en,,14,False,True
257437,190c13fd152fd3777c02f1e63fcbeecc3d028958b7195229d397fd9080ce7822d6be69edaa1f43183f5eae93736261fe60259c871bc9d533e0719cbe707d7917,common_voice_en_20287741.mp3,The Luck School District serves the village.,2,0,fourties,female,us,en,,7,False,True
937455,c084baba1bda5cd9bc26c12b228072b727ae26201bc70ac6f7c3d45063fc25cd19535d6d0480dd6d0c5617a5d468a0c0d8da57b500f5f7f26923ad1c09307745,common_voice_en_17248185.mp3,Does that imply I can no longer play badminton?,2,0,twenties,male,us,en,,9,False,True
1323901,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18752363.mp3,"He attended Doctor Morgan's Grammar School, Bridgwater where he met Kim Newman.",2,0,sixties,male,us,en,,12,False,True
1311604,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,common_voice_en_20971183.mp3,"According to Emily Harper, I hear mixed opinions from the fans.",2,0,twenties,male,us,en,,11,False,True
1213712,0b314d9ca80d269e1b54c59e707016c3a448cba874b7da2401a274fe9c28fd96525835ee0c706fef2fa898d77399ee70b82d4d9bbf67e52f05ea6dfcd25bff94,common_voice_en_17887508.mp3,Albert Einstein was a German physicist who developed the Theory of Relativity.,2,0,fourties,male,us,en,,12,False,True
994771,60e45fe6f2e94a4bd381a72531cd44c2c746723b8c81c4642ce9cc4957cce17c2c286dcf1b214b69b0f204eb53ad33e3f969770f498f502632a9f7288b7dacca,common_voice_en_17390910.mp3,"Rich here, poor hereafter.",2,0,twenties,male,us,en,,4,False,True
1014841,13625e98c5c0f1e9fea4eb3ad2eb7c54135da803e0abbbe5b97f05a4a25e356e55aa3958990a4931c43538f1709e325c33805126d9010675985500848146e77e,common_voice_en_17725281.mp3,What has he done?,2,0,twenties,male,us,en,,4,False,True
351027,cd2c1b304d40251d910ff7c875b6eebb47b0cabbb2dd6f01cd6349576af7d885a0cf4a075ddd0c069ede432e7623f76028ccd8f63f8399cd78bf22cf876e57d4,common_voice_en_20919386.mp3,William Randolph Hearst appointed Alice Maud Head initially as assistant editor.,2,0,twenties,male,us,en,,11,False,True
440299,a511a157b632a9efc337a5243a8a023e9203c4d7c0b2dbc91bad6accee2e3ec8d245972c6ac7dcef305438b9e1ca3daee44bf8c8bf9d0901ae8d0259a8b6c52d,common_voice_en_17265953.mp3,"You can lead a horse to water, but you can't make him drink.",2,0,twenties,male,us,en,,13,False,True
658740,30621d145137ef109668b8ebe69b487a9115909a334e9b9e86ad7036b55bae6a00babe7cbe9fcae69add130a94b62aa1a9a256b18b31e261f1693b7cbcc80260,common_voice_en_20970003.mp3,It is also illegal in many parts of Europe to declaw a cat.,2,0,twenties,male,us,en,,13,False,True
932769,05bfb787a2fe71560f433afa69df0e5af51b561e188c113ff22b11697722e96fd4f63dbcf2cb37e1decbcb27805d2cd4c064e9071ae06be20d3c3f087292c456,common_voice_en_22748830.mp3,"Horror, in contrast, ""freezes and nearly annihilates them"" with its unambiguous displays of atrocity.",2,1,teens,male,us,en,,14,False,True
522412,046c35a8f9d24c15a4cef3f7e24e020e1c39dcbf4c7068a5204b0ed822bd4c7ff5e990f76f2eeddba8f26ca607618b2b8160f34b9ebd412925f1b45c7f8e485f,common_voice_en_21256484.mp3,"The main parks are Alvaston Park, Keldholme Lane Park and Kiwi Park.",2,0,twenties,male,us,en,,12,False,True
519002,74601d57512d5f2339f5a4794deed16c8c1d5f632914cfbc6010b5e795fe040f094f1b5d882e4ae5597372d713c94abf586218a9f15ebcf5bd254806bcef4d89,common_voice_en_19066810.mp3,"Laurel, New Jersey.",2,0,twenties,male,us,en,,3,False,True
946275,529e3646bee874bc9ebb2f3775fe47682e77b53ee7217b430ff64bc966d816132f2003a2ee0151123f8ebf13c6116ee90aad9eee630245ac22251d6e961fb31c,common_voice_en_17249946.mp3,"It's a long way to Tipperary, it's a long way to go!",2,1,,male,us,en,,12,False,True
281480,f7f83c3a63466ddb4358b89cea651d54761ea3e4792a7e8ffa33e9bbebe45fb138860f23042bea9967ff699480ef036b7c2c7774ed9bfef6ecc8bb721e1a1c64,common_voice_en_18522034.mp3,We spoke often.,2,0,thirties,male,us,en,,3,False,True
909105,837a3233fdbada60146200471a6a316284e1c1459e3304840b6919cc36693ca4e103926105e98b9cd7907845ee2872ce3f42db40871d2a9622058c95ba89647a,common_voice_en_18815984.mp3,"DeRosa was born in Passaic, New Jersey.",2,0,twenties,other,us,en,,7,False,True
491089,2cde9df187a2dea4f780c20207090a66ce2b1020f182ebdfa16bb54906c7c9b8def89f83c07074af8d1fd8cfe7cb273d4d9c74b584505cae53cb5daf48f56902,common_voice_en_22085337.mp3,A somewhat disjunct population is found in the Eastern Ghats.,3,0,twenties,male,us,en,,10,False,True
765487,d4bab49a464a3e29d7ca09078f5bb36b22fdb901f2f30a962122e3775d8266455234d000c5731d0055275766d48a4a4112850b2d73b75d75405f03f4c78afbaf,common_voice_en_20068567.mp3,"Today, however, its seven volumes are generally considered to be a single novel.",2,0,twenties,male,us,en,,13,False,True
959319,329e341f220a279afcb76b1610eef8346b95f46e5d0321f3e1e96bf20aec793ecb0de75a2602ec372ad10b30a8025cd2103e7ebedc3c7c7c27bd046b2afeb84b,common_voice_en_17731243.mp3,I sped to work.,2,0,twenties,male,us,en,,4,False,True
1326483,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18799881.mp3,Blue roofs can provide a number of benefits depending on design.,2,0,sixties,male,us,en,,11,False,True
1243502,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,common_voice_en_164988.mp3,Improving the public transport system would help avoid traffic jams.,3,0,fourties,male,us,en,,10,False,True
1243514,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,common_voice_en_165000.mp3,How are you?,2,0,fourties,male,us,en,,3,False,True
1375616,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,common_voice_en_17847125.mp3,With distinctly separated sounds.,2,0,thirties,male,us,en,,4,False,True
519128,7f9a6c101972f516bdd306aba15606f0efc35867b4d411cb077c5756d553640149b3942e2cb29d12b681ba8b4379548ba1dfae7592285a8626a176f5dfc75fd2,common_voice_en_16665829.mp3,"When you hear the bell, come quickly.",2,0,thirties,male,us,en,,7,False,True
1270705,c895f6ffc789443e064895d7a9eef515f9c01c86ff78b4141d2428a6fab1f9a4a6a52723124cba3640a86204d4ff027b96172a2738cb57943a336e044d934f24,common_voice_en_19500490.mp3,They may be read as texts in a variety of ways.,2,0,sixties,male,us,en,,11,False,True
1105481,94e0029173b383f6bb8e6e5e8dfef3626d3d9d994a196e8e7bbdb0f34af77e25895e9b7c513b8a5f34db29084fb00838670bdf2e7735d34c53ed30363e8d7a17,common_voice_en_20150345.mp3,His brother Marc is also a former professional footballer.,2,0,twenties,male,us,en,,9,False,True
741020,a14577cddd217ee6f366191b2561f4effa5dead370e6e4b6ec0257ab03b50c4e62c50112c33a375dcbd2ab92aa078dcfaec09e95a0b3cbd456998fcc48212075,common_voice_en_20704603.mp3,"The genus name is derived from Ancient Greek ""melas"", ""black"", and ""netta"", ""duck"".",2,0,sixties,male,us,en,,13,False,True
633497,ef5a90e59039e3d6b3555c455c6ca13ffd67366a6118b86da3a4bf3effb1823795f5bbc79b8ff0bea1db9e50a549fa2df696d31db575ade7eb040d15a0e51a58,common_voice_en_20827577.mp3,"Aluminium hydroxide is sometimes mistakenly called ""alum"", which properly refers to aluminium potassium sulfate.",2,0,twenties,female,us,en,,14,False,True
1209204,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,common_voice_en_20219197.mp3,This is the expected or preferred direction of the angular random variables.,3,0,twenties,female,us,en,,12,False,True
587692,5faefef209bb5f166a040f409f523ca182db3d48eaf75e90c1ac0ebf1d9ab8ccbf900b868fd337710b674640de670ca7e6abb262735b9525d1c58ad45a5a6a4c,common_voice_en_17289148.mp3,"That guy over there likes to drink a lot, talk a lot, but do nothing.",2,0,twenties,male,us,en,,15,False,True
1035115,bdea72a9d47e94442507b87873c49c1edbfacfffc03da98530d551fd2f39181bb8e729816907572bf0fd690058342c79ddffff1476a8a0454e42418122d7575d,common_voice_en_19989612.mp3,No ground effect train has entered regular commercial service.,2,0,fifties,female,us,en,,9,False,True
625489,8ed486ed00b98e2a7b9a92538d2c172859b842713124b7a3e47c20cfc5ce2679fcb5562eb69c3a51c3956d443ac9300c7a277c57c67848e9331ea69b2acdd0bb,common_voice_en_21740047.mp3,"After the election, a Coalition government was formed by the Conservative and Liberal members.",2,0,twenties,male,us,en,,14,False,True
836441,76bbaf1884947dba9fbbc779d5629ba924dfbfe94544e285b68b44308a4c5a0a3a45a85688c94b0131e0b650093bfe075248526cf9cb96df73e41e01916c1897,common_voice_en_23621630.mp3,The osmosis between art and life is amazing.,2,0,teens,female,us,en,,8,False,True
802725,a14db0583ea74c315fafe861bc7bc965a137a371fb152d8a1f8484179acbf3a786708ee2051adcce04feb81784dd424e9902c9348857932c9bdb7d0d60cf3ea1,common_voice_en_23729833.mp3,Saint George's College was founded by the Josephites as a boys' boarding school.,2,0,teens,female,us,en,,13,False,True
1017520,d7c73ae2de660adfdeb61aeb21afd7ac68d69e3651943b502c64697c81d8e01afb2c00e6b295f7015041007dac086776ab9778627a6fa3339e2b8e40c12cc8e6,common_voice_en_19131319.mp3,"The park is located in the Pilbara region, and is mostly tropical semi-arid climate.",2,0,twenties,male,us,en,,14,False,True
1242931,cc7e6dc7797985d7c5d09a8db7f72f5e4ab65de1872d8e3e311560227b0d2bf1ccf82e612b6192616a2af4c76c051dc634cb94928c0bba49d2d5027c96decf1b,common_voice_en_164400.mp3,Her hair flowed down her back.,3,0,fourties,male,us,en,,6,False,True
1365867,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,common_voice_en_19374617.mp3,They live in Ockley in south Surrey.,2,0,sixties,female,us,en,,7,False,True
786468,47d7f8488de75120f36b7a51cd158726e2deeaac0e9d4f4db0788c69e316c4e5dff042a82d19c687ded276fd1ae5986cddcb9c7ef1d1706e44fceff9754df0ba,common_voice_en_18804504.mp3,Virgil Earp took Holliday's walking stick.,2,0,twenties,male,us,en,,6,False,True
421129,cf516f0dce6873c6afdec5a93d299f823d65d8898d62c5cfa085e9966e1b92373a050673bd418c099747b716c5def945441a1aa42d45696ffcd622bc025b0c64,common_voice_en_19671958.mp3,"He continues Every place I have tried it, it grows with no work.",2,0,twenties,female,us,en,,13,False,True
81510,31fd8f4adcd17e5a0aa890e91d215f495fb4fe37545edb228aa848571d6318c1d85212c3ca3672f119e0d3208a60a2bdcbf8e56a7c5611cac30091c6197d7b21,common_voice_en_18725466.mp3,"While earning his degree in physical education, Bugel was an all-conference guard and linebacker.",2,0,twenties,female,wales,en,,14,False,True
427076,b9316c6e78dac30cb059a092f0d97349ea0d4e670720478d573dae0b0cd879b389bf5632b526d6b11a1528e8de09bf2a87dc710c00eeb4a91e5c2faa29574d98,common_voice_en_19005836.mp3,"Lobeck was born at Naumburg, in the Electorate of Saxony.",2,0,teens,male,wales,en,,10,False,True
497683,547c9e62c79693bef0165deba6a51cc1bc43fe8f97465ba66de41b457a1ffa61b36117782ce1987dfc3a182cf2971edb0f29bda2a5662516eb05b5170bcd592c,common_voice_en_19059278.mp3,This reflects a prevailing tension between legal unilateralism and multilateralism.,2,0,fourties,female,wales,en,,10,False,True
427078,b9316c6e78dac30cb059a092f0d97349ea0d4e670720478d573dae0b0cd879b389bf5632b526d6b11a1528e8de09bf2a87dc710c00eeb4a91e5c2faa29574d98,common_voice_en_19005838.mp3,The insight was critical in developing the modern science of solid mechanics.,2,0,teens,male,wales,en,,12,False,True
427055,b9316c6e78dac30cb059a092f0d97349ea0d4e670720478d573dae0b0cd879b389bf5632b526d6b11a1528e8de09bf2a87dc710c00eeb4a91e5c2faa29574d98,common_voice_en_18995663.mp3,Miss Darcy's praise occupied the chief of it.,2,1,teens,male,wales,en,,8,False,True
505791,1687895f380ab5e198677df787300d10403a52d90791ef46218797e9f32d50d642d2d594b7c985414da65f01e22048fdd008cf1929c1965d6b498c79f74a0cc8,common_voice_en_19654246.mp3,There are several camping locations throughout Litchfield.,2,0,twenties,female,wales,en,,7,False,True
497702,547c9e62c79693bef0165deba6a51cc1bc43fe8f97465ba66de41b457a1ffa61b36117782ce1987dfc3a182cf2971edb0f29bda2a5662516eb05b5170bcd592c,common_voice_en_19059320.mp3,"For that reason, many marquetarians have switched to fret or scroll saw techniques.",2,0,fourties,female,wales,en,,13,False,True
427073,b9316c6e78dac30cb059a092f0d97349ea0d4e670720478d573dae0b0cd879b389bf5632b526d6b11a1528e8de09bf2a87dc710c00eeb4a91e5c2faa29574d98,common_voice_en_18998721.mp3,India Blue are the current champions.,2,0,teens,male,wales,en,,6,False,True
533236,aafd07274715a824f884fac5b5b31610dfae2cd6049cd2e1e7b6030aa0b0d4b0b93f86e7260af843f0153cc323d8e2b35bea81d945f2ab2bbb964464703a0bed,common_voice_en_17940430.mp3,Let me know by the thirteenth.,2,0,thirties,male,wales,en,,6,False,True
71013,0025335d676c57a7103e733abf211b9499406be7687ccd8e5746641df3c037f825f45106bd9048a5f7bfeb9ba7f4ad277821d1b22670303fadc1a7d0030a269b,common_voice_en_19073081.mp3,Some operators manage these challenges by purchasing extra buses.,2,0,fourties,female,wales,en,,9,False,True
505787,1687895f380ab5e198677df787300d10403a52d90791ef46218797e9f32d50d642d2d594b7c985414da65f01e22048fdd008cf1929c1965d6b498c79f74a0cc8,common_voice_en_19654165.mp3,The biological systems matrix includes enhancements for extended plant life and crop maturation.,2,0,twenties,female,wales,en,,13,False,True
214067,835e8a06951c814ac3c70962f1c747b03109d6491a7e011342f70bdd0be004349e0782fd3efc76c9a9644825a086e2c1dc5ff27b26567c42956b49d5d67c63ed,common_voice_en_20005769.mp3,"For Brandom, beliefs pertain to concepts: without the latter there can be no former.",2,0,teens,male,wales,en,,14,False,True
526615,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136366.mp3,One of these days is tomorrow.,3,0,twenties,male,wales,en,,6,False,True
186919,08884a0541bf9193dc7303605363c45e3b32ea98311242ca90e1362d4befa48edbcd549849aeb5ed73de2f0c7d3575f5f47061e6e560863a452467c91ba4dce6,common_voice_en_19670623.mp3,Two years later Marie L. Wadley became the first president of the museum.,2,1,twenties,male,wales,en,,13,False,True
100149,8d3ed85afab2aa5b17e526ab8e5a6a60c83367cdb16eb8d732985896ddf516a9643f32ce942f22a5db10cf83bc01f5e3070a7bc979d1b9480c3fb55a6003d5c0,common_voice_en_18827255.mp3,"His father, Owen, was executed as a traitor.",2,0,twenties,male,wales,en,,8,False,True
